alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-1.483530,2.5000,-21.146000,4.018000,0.018700,-0.054150,-0.352000,-8.840000,-1.218681,-38.353795
-1.483530,3.0000,-20.851000,3.185000,0.033300,-0.047040,-0.352000,-8.840000,-0.770055,-36.400009
-1.396263,0.3000,-2.518000,2.897000,-37.504400,-0.053790,-0.667400,-8.101000,646.296393,-27.026419
-1.396263,0.5000,-2.536000,2.727000,-38.696200,-0.057410,-0.683600,-8.298000,684.684565,-28.957287
-1.396263,0.7000,-2.604000,2.343000,-40.299400,-0.065330,-0.711200,-8.632000,725.364569,-32.744538
-1.396263,0.9000,-2.700000,1.873000,-38.188100,-0.088590,-0.698000,-8.473000,699.008510,-35.374414
-1.396263,1.1000,-26.235000,5.486000,0.011900,-0.103800,-0.698000,-8.473000,-3.701307,-42.857243
-1.396263,1.3000,-24.397000,6.002000,-0.009800,-0.089810,-0.698000,-8.473000,-4.089200,-41.321716
-1.396263,1.6000,-22.580000,5.462000,-0.014400,-0.077000,-0.698000,-8.473000,-2.987402,-38.428279
-1.396263,2.0000,-21.951000,3.515000,0.172300,-0.064130,-0.698000,-8.473000,-1.967537,-40.519575
-1.396263,2.5000,-21.177000,2.549000,0.204400,-0.054150,-0.698000,-8.473000,-1.218681,-37.127665
-1.396263,3.0000,-20.967000,1.874000,0.244500,-0.047040,-0.698000,-8.473000,-0.770055,-35.013451
-1.308997,0.3000,-2.713000,0.883000,-15.160300,-0.053790,-1.097000,-7.643000,173.491620,-24.430920
-1.308997,0.5000,-2.796000,0.563000,-15.417100,-0.057410,-1.124000,-7.829000,180.367114,-26.103957
-1.308997,0.7000,-2.994000,-0.113000,-15.788300,-0.065330,-1.169000,-8.145000,189.649030,-29.335439
-1.308997,0.9000,-3.224000,-0.820000,-14.573100,-0.088590,-1.148000,-7.994000,182.544354,-32.607028
-1.308997,1.1000,-25.486000,3.959000,0.077000,-0.103800,-1.148000,-7.994000,-3.701307,-40.089857
-1.308997,1.3000,-23.717000,4.476000,0.051500,-0.089810,-1.148000,-7.994000,-4.089200,-38.743406
-1.308997,1.6000,-22.069000,4.091000,0.051700,-0.077000,-1.148000,-7.994000,-2.987402,-35.769755
-1.308997,2.0000,-21.995000,1.962000,0.509400,-0.064130,-1.148000,-7.994000,-1.967537,-37.671975
-1.308997,2.5000,-21.398000,1.261000,0.565200,-0.054150,-1.148000,-7.994000,-1.218681,-34.366009
-1.308997,3.0000,-21.251000,0.770000,0.635400,-0.047040,-1.148000,-7.994000,-0.770055,-32.102825
-1.221730,0.3000,-3.188000,-0.807000,-7.223600,-0.053790,-1.613000,-7.093000,65.832851,-21.176520
-1.221730,0.5000,-3.359000,-1.236000,-7.214100,-0.057410,-1.653000,-7.266000,67.895499,-22.385461
-1.221730,0.7000,-3.726000,-2.119000,-7.196900,-0.065330,-1.719000,-7.558000,70.932175,-24.746047
-1.221730,0.9000,-4.170000,-3.075000,-6.328600,-0.088590,-1.688000,-7.418000,68.067386,-28.327033
-1.221730,1.1000,-24.712000,2.451000,0.220000,-0.103800,-1.688000,-7.418000,-3.701307,-37.047451
-1.221730,1.3000,-23.115000,2.998000,0.183300,-0.089810,-1.688000,-7.418000,-4.089200,-35.294200
-1.221730,1.6000,-21.587000,2.765000,0.195000,-0.077000,-1.688000,-7.418000,-2.987402,-32.475248
-1.221730,2.0000,-22.147000,0.691000,0.983300,-0.064130,-1.688000,-7.418000,-1.967537,-33.265930
-1.221730,2.5000,-21.704000,0.274000,1.053100,-0.054150,-1.688000,-7.418000,-1.218681,-30.171957
-1.221730,3.0000,-21.583000,-0.017000,1.146700,-0.047040,-1.688000,-7.418000,-0.770055,-27.805642
-1.134464,0.3000,-3.846000,-2.118000,-3.671600,-0.053790,-2.200000,-6.466000,30.676160,-17.372080
-1.134464,0.5000,-4.106000,-2.595000,-3.570200,-0.057410,-2.253000,-6.623000,31.484031,-18.053900
-1.134464,0.7000,-4.651000,-3.573000,-3.405600,-0.065330,-2.344000,-6.890000,32.778915,-19.394621
-1.134464,0.9000,-5.373000,-4.745000,-2.697800,-0.088590,-2.301000,-6.762000,31.386628,-22.929771
-1.134464,1.1000,-23.953000,0.976000,0.467000,-0.103800,-2.301000,-6.762000,-3.701307,-32.698701
-1.134464,1.3000,-22.492000,1.689000,0.369900,-0.089810,-2.301000,-6.762000,-4.089200,-30.292279
-1.134464,1.6000,-21.060000,1.624000,0.388600,-0.077000,-2.301000,-6.762000,-2.987402,-27.742616
-1.134464,2.0000,-22.272000,-0.211000,1.525800,-0.064130,-2.301000,-6.762000,-1.967537,-27.501974
-1.134464,2.5000,-21.938000,-0.346000,1.589900,-0.054150,-2.301000,-6.762000,-1.218681,-24.728858
